id,field,year,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,source_url
R7QUESTIONANSWER_Q26,宅建業法,R7,2,"宅地建物取引業者Ａ（消費税課税事業者）及び宅地建物取引業者Ｂ（消費税課税 事業者）が受領した報酬に関するアからウの記述のうち、宅地建物取引業法の規定によれ ば、誤っているものを全て掲げたものは1 から4 のうちどれか。なお、代理、媒介に当た り、広告の依頼は行われていないものとする。 ア Ａが単独で貸主と借主の双方から店舗用建物の貸借の媒介の依頼を受け、1 か月の借賃 24 万円（消費税等相当額を含まない。）、権利金1,400 万円（権利設定の対価として支払わ れるもので、返還されないものをいい、消費税等相当額を含まない。）の賃貸借契約を成立 させ、依頼者の双方からそれぞれ52 万8,000 円を報酬として受領したことは、宅地建物取 引業法に違反する。 イ 現に長期間にわたって居住の用、事業の用その他の用途に供されておらず、かつ将来にわ たり居住の用、事業の用その他の用途に供される見込みがない宅地（1 か月の借賃5 万 円。消費税等相当額を含まない。）について、Ａは貸主から代理を依頼され、Ｂは借主から 代理を依頼され、賃貸借契約が成立したので、Ａは貸主から4 万円を、Ｂは、代理の依頼を 受けるに当たって、報酬が借賃の1.1 か月分を超えることについて借主から承諾を得たうえ で、借主から7 万円を報酬として受領したことは、宅地建物取引業法に違反しない。 ウ Ａは売主から媒介の依頼を、Ｂは買主から媒介の依頼を、それぞれ受けて、代金200 万円 （消費税等相当額を含み、土地代金は90 万円である。）の土地付建物の売買契約を成立させ た場合に、依頼者と宅地建物取引業者との間であらかじめ報酬の額を定めていなかったとき は、売主はＡに対して少なくとも10 万4,500 円、買主はＢに対して少なくとも10 万4,500 円を支払わなければならない。",ア、イ,イ、ウ,ア、ウ,ア、イ、ウ,0,公式解答: 1,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q27,宅建業法,R7,2,宅地建物取引業者が行う宅地建物取引業法第35 条に規定する重要事項の説明及 び重要事項説明書の交付に関する次の記述のうち、正しいものはどれか。ただし、説明の相手 方は宅地建物取引業者ではないものとする。,宅地建物取引業者は、区分所有建物の売買の媒介を行う場合に、当該一棟の建物及びその 敷地の管理が法人に委託されているときは、その委託を受けている法人の商号又は名称及び 主たる事務所の所在地を説明しなければならない。,宅地建物取引業者は、自身が売主となる場合に、重要事項説明書の交付に当たり、専任の 宅地建物取引士をして当該書面に記名させなければならず、また、買主にも当該書面に記名 させなければならない。,宅地建物取引業者は、重要事項を説明する際には、宅地建物取引業者の事務所において行 わなければならない。,宅地建物取引業者は、自身が売主となる場合であっても、買主に対して、天災その他不可 抗力による損害の負担に関する定めがあるときは、その内容を説明しなければならない。,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q28,宅建業法,R7,2,宅地建物取引業者の業務に関する次の記述のうち、宅地建物取引業法（以下この 問において「法」という。）の規定によれば、正しいものはいくつあるか。 ア 自ら売主として販売する宅地又は建物の広告に取引態様の別を明示しなかった場合は、罰 則の対象とはならないが監督処分の対象となり、宅地又は建物の規模について著しく事実に 相違する表示をした場合は、罰則の対象にも監督処分の対象にもなる。 イ 自ら売主として土地付建物の売買契約を締結しようとする場合、当該土地上に建てようと する建物が建築確認申請前であっても、広告することはできるが、建築確認を受けるま で、契約を締結することはできない。 ウ 宅地建物取引業者は、自ら売主として、宅地建物取引業者である買主との間で、自ら所有 しない造成前の宅地の売買契約を締結するためには、法第41 条の規定による手付金等の保 全措置を講じ、かつ、売主である宅地建物取引業者が当該宅地を取得する契約を締結しなけ ればならない。 エ 宅地建物取引業者は、宅地の売買の専属専任媒介契約を締結した場合、当該媒介契約締結 の日から5 日以内（休業日を除く。）に、当該宅地について指定流通機構に所定の事項を登 録しなければならない。,一つ,二つ,三つ,なし,0,公式解答: 1,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q29,宅建業法,R7,2,宅地建物取引業者Ａが宅地建物取引業法第37 条の規定により交付すべき書面 （以下この問において「37 条書面」という。）に関する次の記述のうち、正しいものはどれか。,Ａが媒介により事業用宅地の賃貸借契約を成立させた場合、37 条書面を交付しなければ ならないが、契約の当事者Ｂが宅地建物取引業者であるときは、交付する必要はない。,Ａが自ら売主としてＣと既存の建物の売買契約を締結した場合、建物の構造耐力上主要な 部分等の状況について当事者の双方が確認した事項を37 条書面に記載しなければならない。,ＡがＤを売主としＥを買主とする宅地の売買契約を媒介した場合、天災その他不可抗力に よる損害の負担に関する定めがないときは、定めがない旨を37 条書面に記載しなければな らない。,Ａが自ら売主としてＦと建物の売買契約を締結した場合、代金についての金銭の貸借の あっせんに関する定めがある場合における当該あっせんに係る金銭の貸借が成立しないとき の措置については、37 条書面に記載する必要はない。,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q30,宅建業法,R7,2,"いずれも宅地建物取引業者であるＡ社、Ｂ社及びＣ社（以下この問において「売 主ら」という。）が、分譲マンションを共同で建築、販売することとなり、建築確認を受けた 後、工事完了前にその一室を5,000 万円で宅地建物取引業者ではない個人である買主に売却し ようとする場合に関する次の記述のうち、宅地建物取引業法（以下この問において「法」とい う。）に違反するものはいくつあるか。 ア 売主らは、共同する全社が各個に重要事項説明を実施すると、かえって買主を混乱させる と考え、買主の了解を得た上で、Ａ社1 社を幹事社とし、Ａ社の宅地建物取引士が単独で重 要事項説明書に記名のうえ、買主に交付し説明を行った。 イ 売主らは、Ａ社の事務所において買主から買受けの申込みを受け、売買契約を締結した が、売主らは当該売買契約には法第37 条の2 の規定に基づくいわゆるクーリング・オフの 適用はないと判断し、クーリング・オフについて買主に告げる書面の交付は行わなかった。 ウ 売主らは、当該物件については、重要事項説明の時点では共用部分に関する規約が案であ るので、買主の了解を得た上で、契約締結後に決定した規約を交付することとし、重要事項 説明書への記載は省略した。 エ 売主らは買主から手付金500 万円を受領することとしたが、手付金の保全措置を講じる必 要はないと判断し、手付金保全措置の概要について重要事項説明書への記載は省略した。",一つ,二つ,三つ,四つ,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q31,宅建業法,R7,2,次の記述のうち、宅地建物取引業法により禁止されている行為が含まれているも のはいくつあるか。 ア 宅地建物取引士が、マンション販売の勧誘を電話で行うにあたり、まず、契約締結につい て勧誘する目的である旨を告げたうえで、自分の名前は名乗らず、自身の勤務する宅地建物 取引業者の名称及び免許番号を伝えたうえで勧誘を行った。 イ 宅地建物取引業者が、賃貸マンションの媒介で入居申込者から申込みを受け付けたとこ ろ、当該マンションのオーナーからの審査回答待ちとなった。その後、入居申込者が、申込 みを撤回したい旨電話で伝えたところ、当該宅地建物取引業者の従業員から声を荒げ「撤回 をするなら、とりあえず事務所まで来てくれないと困る」と怒鳴られ、面会を強要され た。申込者はその言動に不安を覚えたため、事務所に赴いて、申込みの撤回を申し出たとこ ろ、申込みの撤回が了承された。 ウ 宅地建物取引業者が、一時的にアルバイトを雇って、マンション販売の広告チラシの配布 を行わせることとしたほか、契約書の作成業務も補助的に行わせるため、従業者証明書をそ の者に発行し、それらの業務を行わせた。ただし、そのアルバイトはマンション販売の広告 チラシの配布の際には、従業者証明書を携帯していなかった。 エ マンションの販売の勧誘における説明において、宅地建物取引士は、日当たりのよいマン ションの購入希望者に対して、「マンション南側の月極駐車場は出来たばかりであり、将来 にわたりそこにマンションなどの高層の建物が建つ予定は全くない」と説明し、購入希望者 から購入申込みを受け付けた。,一つ,二つ,三つ,四つ,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q32,宅建業法,R7,2,"宅地建物取引業者Ａが、自ら売主として、宅地建物取引業者ではないＢとの間で マンション（代金4,000 万円）の売買契約を締結した場合に関する次の記述のうち、宅地建物 取引業法（以下この問において「法」という。）の規定に違反しないものはどれか。",Ａは、建築工事完了前のマンションの売買契約を締結する際にＢから手付金200 万円を受 領し、さらに建築工事中に200 万円を中間金として受領した後、当該手付金と中間金につい て法第41 条に定める保全措置を講じた。,Ａは、建築工事完了後のマンションの売買契約を締結する際に、法第41 条の2 に定める 保全措置を講じることなくＢから手付金400 万円を受領した。,Ａは、建築工事完了前のマンションの売買契約を締結する際にＢから手付金500 万円を受 領したが、Ｂに債務不履行がないにもかかわらず当該手付金500 万円を返還して、契約を一 方的に解除した。,"Ａは、建築工事完了後のマンションの売買契約を締結する際に、当事者の債務の不履行を 理由とする契約の解除に伴う損害賠償の予定額を1,000 万円とする特約を定めた。",3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q33,宅建業法,R7,2,宅地建物取引業者Ａが行う業務に関する次の記述のうち、宅地建物取引業法の規 定によれば、誤っているものはいくつあるか。なお、この問において「37 条書面」とは、同 法第37 条の規定により交付すべき書面をいうものとする。 ア 建物の賃貸借の媒介をするＡは、当該建物の引渡しの時期について、重要事項説明書に記 載して説明する必要はないが、37 条書面には記載しなければならない。 イ Ａは、自ら売主として建物を売却する場合、重要事項説明書に記載しなければならない契 約の解除に関する事項については、契約に定めがなくても37 条書面に全て記載しなければ ならない。 ウ Ａは、売主を代理して、抵当権が登記されている建物を売却する場合、買主に交付する 37 条書面だけでなく、売主に交付する37 条書面についても、当該抵当権の内容を記載しな ければならない。 エ 建物の賃貸借の媒介をするＡは、37 条書面を交付するに当たり、宅地建物取引士をして、 その内容を説明させなければならない。,一つ,二つ,三つ,四つ,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q34,宅建業法,R7,2,宅地建物取引業の免許（以下この問において「免許」という。）に関する次の記 述のうち、宅地建物取引業法の規定によれば、正しいものはいくつあるか。 ア Ａ社の政令で定める使用人Ｂは、刑法第234 条（威力業務妨害）の罪により、懲役2 年、 執行猶予2 年の刑に処せられた後、Ａ社を退任し、新たにＣ社の政令で定める使用人に就任 した。Ｂの執行猶予期間が満了していない場合に、Ｃ社が免許を申請しても、免許を受ける ことができない。 イ Ｄ社は、不正の手段により免許を取得したことによる免許の取消処分に係る聴聞の期日及 び場所が公示された日から当該処分がなされるまでの間に、宅地建物取引業法第11 条の規 定による廃業の届出をした。その廃業に相当の理由がなかった場合、当該公示の日の40 日 前にＤ社の取締役を退任したＥは、当該届出から5 年経過しなければ、免許を申請しても免 許を受けることができない。 ウ 営業に関し成年者と同一の行為能力を有しない未成年者であるＦの法定代理人であるＧ が、刑法第206 条（現場助勢）の罪により罰金の刑に処せられていた場合、その刑の執行が 終わった日から5 年を経過していなくても、Ｆは免許を申請すれば免許を受けることができ る。 エ Ｈ社の政令で定める使用人Ｊは、裁判所へＪ自身の破産申し立てを行った後、Ｈ社を退任 し、裁判所から破産手続の開始決定を受けるまでの間に、新たにＫ社の政令で定める使用人 に就任した。その後、Ｊが復権を得た場合、その日から5 年を経過しなくても、Ｋ社が免許 を申請すれば、免許を受けることができる。,一つ,二つ,三つ,四つ,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q35,宅建業法,R7,2,宅地建物取引業者Ａ（甲県知事免許）の営業保証金に関する次の記述のうち、宅 地建物取引業法の規定によれば、正しいものはどれか。なお、Ａは宅地建物取引業保証協会の 社員ではないものとする。,免許の有効期間満了の際、Ａが営業保証金を取り戻そうとする場合には、供託した営業保 証金につき還付を受ける権利を有する者に対し、6 か月を下らない一定期間内に申し出るべ き旨を官報に公告しなければならない。,Ａが営業保証金を供託する場合において、金銭と有価証券を併用して供託することができ るが、従たる事務所を設置したときの営業保証金については、金銭のみをもって供託しなけ ればならない。,Ａは、事業の開始後新たに乙県に従たる事務所を設置したときは、従たる事務所の最寄り の供託所に営業保証金を供託し、その供託物受入の記載のある供託書の写しを添付して、そ の旨を甲県知事に届け出なければならない。,Ａの設置した支店においてＡと宅地建物取引業に関する取引をした者は、その取引により 生じた債権に関し、500 万円を限度としてその債権の弁済を受ける権利を有する。,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q36,宅建業法,R7,2,宅地建物取引業者Ａの業務に関する次の記述のうち、宅地建物取引業法の規定に よれば、禁止されているものはいくつあるか。 ア Ａの従業者は、電話によりＢに投資用マンションの購入の勧誘を行った際、Ｂから「Ａか ら購入する意思は一切無いので、今後電話を含め勧誘はしないでほしい。」と告げられた が、その翌日、Ｂに対し、再度の勧誘を行った。 イ 建物の購入希望者から「契約の締結についてしばらく考えさせてほしい。」という申し出 があったので、Ａの従業者は、他に買い手がいないにもかかわらず、「他に買い手がいるの で、今日中しか契約の締結はできない。」と当該購入希望者に告げた。 ウ Ａの従業者は、建物の購入希望者に対して、長時間にわたり契約の締結をするための勧誘 を行い、当該購入希望者を困惑させた。 エ 建物の売買を媒介しているＡの従業者は、手持ち資金がない購入希望者に対して「手付金 は当社が貸し付けるので後から返してくれれば構わない。」と告げて、契約の締結を誘引し たが、契約には至らなかった。,一つ,二つ,三つ,四つ,0,公式解答: 1,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q37,宅建業法,R7,2,宅地建物取引業者が行う宅地建物取引業法第35 条に規定する重要事項の説明に 関する次の記述のうち、正しいものはどれか。なお、説明の相手方は宅地建物取引業者ではな いものとする。,建物の貸借の媒介を行う場合、当該建物が都市計画法の準防火地域内にあり、建築基準法 第61 条第1 項に基づく建物の構造に係る制限があるときは、その概要を説明しなければな らない。,マンションの分譲を行う場合、建物の区分所有等に関する法律第2 条第3 項に規定する専 用部分の用途その他の利用の制限に関する規約の定めが案の段階であるときは、説明する必 要はない。,建物の貸借の媒介を行う場合、借賃以外に授受される金銭の額、授受の目的及び保管方法 を説明しなければならない。,鉄筋コンクリート造の既存の共同住宅の販売を行う場合、宅地建物取引業法第34 条の2 第1 項第4 号に規定する建物状況調査を1 年6 か月前に実施したときは、建物状況調査を実 施したこと、その結果の概要について説明しなくてはならない。,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q38,宅建業法,R7,2,宅地建物取引業者Ａが行う業務に関する次の記述のうち、宅地建物取引業法の規 定によれば、誤っているものはいくつあるか。 ア Ａは、宅地又は建物の売買に関する広告をする際に取引態様の別を明示した場合、当該広 告を見た者から売買に関する注文を受けたときは、改めて取引態様の別を明示する必要はな い。 イ Ａは、宅地の売買に関する広告をするに当たり、当該宅地の形質について、実際のものよ りも著しく優良であると人を誤認させる表示をした場合、当該宅地に関する注文がなく、売 買が成立しなかったときであっても、監督処分及び罰則の対象となる。 ウ Ａは、複数の区画がある宅地の売買について、数回に分けて広告をする予定でいる場 合、最初に行う広告に取引態様の別を明示すれば足り、それ以降は明示する必要はない。 エ Ａは、建物の貸借の媒介において、依頼者の依頼によらない広告をした場合、国土交通大 臣の定める報酬限度額となる媒介報酬のほか、当該広告の料金に相当する額を受領できる。,一つ,二つ,三つ,四つ,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q39,宅建業法,R7,2,宅地建物取引業者Ａが、ＢからＢ所有の中古住宅の売却について媒介の依頼を受 けた場合における次の記述のうち、宅地建物取引業法（以下この問において「法」という。） の規定によれば、正しいものはどれか。,ＡがＢとの間で専属専任媒介契約を締結し、Ｂから「売り出し中であることを秘密にして おきたいので指定流通機構への登録はしないでほしい」旨の申出があった場合、Ａは、その ことを理由に登録をしなかったとしても法に違反しない。,Ａは、Ｂとの間で有効期間を1 か月とする専属専任媒介契約を締結する際、「Ｂが媒介契 約を更新する旨を申し出ない場合は、有効期間満了により自動更新するものとする」旨の特 約は有効である。,ＡがＢと一般媒介契約を締結したときは、法第34 条の2 第1 項の規定に基づき交付すべ き書面に、宅地建物取引士をして記名させなければならない。,ＡがＢとの間で専属専任媒介契約を締結した場合、Ａは、当該中古住宅の取引の申込みの 受付に関する状況を指定流通機構に登録しなければならない。,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q40,宅建業法,R7,2,宅地建物取引業者Ａが、自ら売主として、宅地建物取引業者Ｂの媒介により、宅 地建物取引業者ではない買主Ｃとの間で宅地の売買契約を締結した場合、宅地建物取引業法第 37 条の2 の規定に基づくいわゆるクーリング・オフに関する次の記述のうち、正しいものは いくつあるか。 ア Ｃは、Ｂの事務所で買受けの申込みを行い、その3 日後に、Ｃの自宅近くの喫茶店で売買 契約を締結した場合、クーリング・オフによる契約の解除はできない。 イ ＡとＣの間で、クーリング・オフによる契約の解除に関し、Ｃは契約の解除の書面をクー リング・オフの告知の日から起算して8 日以内にＡに到達させなければ契約を解除すること ができない旨の特約を定めた場合、当該特約は無効である。 ウ Ｃは、Ｂからの提案によりＣの自宅で買受けの申込みを行ったが、クーリング・オフにつ いては告げられず、その10 日後に、Ａの事務所で売買契約を締結した場合、クーリング・ オフによる契約の解除はできない。 エ クーリング・オフについてＣに告げる書面には、Ａの商号又は名称及び住所並びに免許証 番号を記載しなければならないが、Ｂの商号又は名称及び住所並びに免許証番号の記載は必 要ない。,一つ,二つ,三つ,なし,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q41,宅建業法,R7,2,宅地建物取引業の免許（以下この問において「免許」という。）に関する次の記 述のうち、宅地建物取引業法の規定によれば、正しいものはどれか。,宅地建物取引業者Ａ（甲県知事免許）が免許を受けてから1 年以内に事業を開始しないと きは、甲県知事は免許を取り消さなければならない。,宅地建物取引業者Ｂ（甲県知事免許）が株主総会の決議により解散した場合、Ｂを代表す る役員であった者は、その旨を当該解散の日から60 日以内に甲県知事に届け出なければな らない。,宅地建物取引業者ではないＣが甲県に本店を、乙県に支店をそれぞれ有する場合で、乙県 の支店のみで新たに宅地建物取引業を営もうとするときは、Ｃは乙県知事の免許を受けなけ ればならない。,宅地建物取引業者Ｄ（甲県知事免許）は、甲県の事務所を廃止し、乙県内で新たに事務所 を設置して宅地建物取引業を営もうとする場合、甲県知事へ廃業の届出を行うとともに、乙 県知事への免許換えの申請を行わなければならない。,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q42,宅建業法,R7,2,宅地建物取引士に関する次の記述のうち、宅地建物取引業法の規定によれば、正 しいものはいくつあるか。なお、この問において、宅地建物取引士は、事務の禁止の処分を受 けていないものとする。 ア 二つ以上の都道府県において宅地建物取引士資格試験に合格した者は、当該試験を行った 都道府県のうち試験日が遅い都道府県知事の登録以外を受けることができない。 イ 宅地建物取引士は、その登録している勤務先の名称に変更があった場合、登録を受けてい る都道府県知事に、変更の登録の申請とあわせて、宅地建物取引士証の書換え交付を申請し なければならない。 ウ 宅地建物取引士は、宅地建物取引士証が効力を失ったときは、速やかに、宅地建物取引士 証をその交付を受けた都道府県知事に返納しなければならない。 エ 宅地建物取引士は、登録を受けている都道府県知事の管轄する都道府県以外の都道府県に 所在する宅地建物取引業者の事務所の業務に従事しているときは、登録の移転の申請をする ことができる。,一つ,二つ,三つ,四つ,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q43,宅建業法,R7,2,宅地建物取引業者が行う宅地建物取引業法第35 条に規定する重要事項の説明に 関する次の記述のうち、正しいものはいくつあるか。なお、説明の相手方は宅地建物取引業者 ではないものとする。 ア 自らを委託者とする宅地又は建物に係る信託の受益権の売主となる場合、相手方に金融商 品取引法第2 条第10 項に規定する目論見書を交付し、宅地建物取引業法第35 条第3 項の規 定に基づき説明すべき事項のすべてが当該目論見書に記載されているときは、重要事項説明 書の交付及び説明を省略することができる。 イ 建物の貸借の媒介を行う場合、当該建物が建築工事の完了前のものであるときは、その完 了時における当該建物の主要構造部、内装及び外装の構造又は仕上げ並びに設備の設置及び 構造について説明しなければならない。 ウ 建物の貸借の媒介を行う場合、敷金その他いかなる名義をもって授受されるかを問わ ず、契約終了時において精算することとされている金銭の精算に関する事項を説明しなけれ ばならない。 エ 宅地の売買の媒介を行う場合、当該宅地が津波防災地域づくりに関する法律第21 条第1 項により指定された津波防護施設区域内にあるときは、同法第23 条第1 項の規定による制 限の概要について説明しなければならない。,一つ,二つ,三つ,四つ,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q44,宅建業法,R7,2,宅地建物取引業者は、犯罪による収益の移転防止に関する法律第2 条第2 項の特 定事業者に該当するが、宅地建物取引業者Ａの行為に関する次の記述のうち、同法に違反する ものはどれか。,Ａは、土地付建物の売買を行うに際して、当該売買契約の相手方である買主が自然人で あったので、氏名、住居、生年月日、取引を行う目的及び職業について、確認した。,"Ａは、価額が5,000 万円の土地付建物の売買を行ったとき、直ちに、一定の方法により、 当該売買契約の相手方である買主の確認記録を検索するための事項、当該取引の期日及び内 容その他の事項に関する記録を作成して保存していたが、当該取引の行われた日から5 年経 過したので、当年度末に当該記録を廃棄した。",Ａは、土地付建物の売買契約の相手方である買主から収受した代金について犯罪により得 た収益であるとの疑いがあったので、速やかに、所定の事項を行政庁に届け出た。,Ａは、取引時確認、取引記録等の保存、疑わしい取引の届出等の措置を的確に行うた め、顧客と実際に接する営業担当者に対する教育訓練を実施した。,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q45,宅建業法,R7,2,特定住宅瑕疵担保責任の履行の確保等に関する法律に基づく住宅販売瑕 か 疵 し 担保保 証金（以下この問において「保証金」という。）の供託又は住宅販売瑕 か 疵 し 担保責任保険契約 （以下この問において「保険契約」という。）の締結に関する次の記述のうち、正しいものは どれか。,宅地建物取引業者は、基準日から3 週間を経過する日までの間において、当該基準日前 15 年間に自ら売主となる売買契約に基づき宅地建物取引業者ではない買主に引き渡した新 築住宅（保険契約に係る新築住宅を除く。）について、保証金の供託をしていなければなら ない。,宅地建物取引業者は、自ら売主となる売買契約に基づき新築住宅を引き渡す場合だけでな く、新築住宅の売買の媒介をする場合においても、保証金の供託又は保険契約の締結をしな ければならない。,保険契約を締結している宅地建物取引業者は、新築住宅を引き渡した時から10 年間、構 造耐力上主要な部分の瑕 か 疵 し によって生じた損害についてのみ当該保険契約に係る保険金を請 求することができる。,保険契約を締結している宅地建物取引業者及び当該業者が売主となっている新築住宅の買 主は、指定住宅紛争処理機関に特別住宅紛争処理の申請をすることにより、当該新築住宅の 売買契約に関する宅地建物取引業者と買主との間の紛争について、あっせん、調停又は仲裁 を受けることができる。,3,公式解答: 4,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q46,税・その他,R7,2,独立行政法人住宅金融支援機構（以下この問において「機構」という。）に関す る次の記述のうち、誤っているものはどれか。,機構は、災害により住宅が滅失した場合におけるその住宅に代わるべき住宅の建設又は購 入に係る貸付金について、一定の元金返済の据置期間を設けることができる。,機構は、証券化支援事業（買取型）において、債務者又は債務者の親族が居住する住宅の みならず、賃貸住宅の建設又は購入に必要な資金の貸付けに係る金融機関の貸付債権につい ても譲受けの対象としている。,機構は、高齢者が自ら居住する住宅に対して行うバリアフリー工事に係る貸付けについ て、貸付金の償還を高齢者の死亡時に一括して行うという制度を設けている。,機構は、市街地の土地の合理的な利用に寄与する一定の建築物の建設に必要な資金の貸付 けを業務として行っている。,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q47,税・その他,R7,2,宅地建物取引業者が行う広告に関する次の記述のうち、不当景品類及び不当表示 防止法（不動産の表示に関する公正競争規約を含む。）の規定によれば、正しいものはどれか。,団地（一団の宅地又は建物をいう。）と駅との間の道路距離は、取引する区画のうち駅か ら最も近い区画（マンション及びアパートにあっては、駅から最も近い建物の出入口）を起 点として算出した数値又は駅から最も遠い区画（マンション及びアパートにあっては、駅か ら最も遠い建物の出入口）を起点として算出した数値のいずれかを表示しなければならな い。,新築分譲マンションを販売するに当たり、住戸により管理費の額が異なる場合であっ て、その全ての住宅の管理費を表示することが困難であるときは、最高額のみで表示するこ とができる。,物件の近くに新設される予定の駅等又はバスの停留所については、当該路線の運行主体が 公表していれば、現に利用できるものではなくても新設予定時期を明示して表示することが できる。,道路距離80 m につき1 分間を要するものとして、賃貸物件から最寄りの駅までの徒歩に よる所要時間を算出したところ15 分50 秒であった。この場合、当該所要時間を15 分と表 示してよい。 以下の,2,公式解答: 3,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q48,税・その他,R7,2,次の記述のうち、正しいものはどれか。,年次別法人企業統計調査（令和5 年度。令和6 年9 月公表）によれば、令和5 年度におけ る不動産業の営業利益は7 兆円を超えているが、前年度に比べ減少した。,建築着工統計調査報告（令和6 年計。令和7 年1 月公表）によれば、令和6 年の新設住宅 着工戸数は、持家、分譲住宅のいずれにおいても前年に比べ減少した。,令和7 年地価公示（令和7 年3 月公表）によれば、令和6 年1 月以降の1 年間の地価変動 率は、三大都市圏平均では住宅地、商業地ともに上昇となったものの、地方圏平均では住宅 地、商業地ともに下落となった。,令和7 年版土地白書（令和7 年5 月公表）によれば、土地取引について、売買による所有 権の移転登記の件数でその動向を見ると、令和6 年の全国の土地取引件数は200 万件を超え ており、前年に比べ大きく増加した。,1,公式解答: 2,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q49,税・その他,R7,2,土地に関する次の記述のうち、最も不適当なものはどれか。,川沿いの低地に堆積している川が運んだ土砂は、重い構造物を支持できる。,砂州や砂丘には、粒径のそろった砂が堆積しており、地下水位が浅い箇所では、液状化し やすくなる。,丘陵地は、山地ほど斜面の勾配がきつくなく、山地に比べ斜面崩壊は生じ難いといえる。,台地は低地より古い時代に形成された地盤であり、一般に構造物を支持できる強度を有し ている。,0,公式解答: 1,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
R7QUESTIONANSWER_Q50,税・その他,R7,2,建物の構造と材料に関する次の記述のうち、最も不適当なものはどれか。,鋼材の素材の鋼は、鉄や炭素などの成分を含んでおり、炭素量が多いものほど、軟質で強 度が小さい。,鋼材は、熱に弱く、さびやすいので、耐火や防錆 せい の処理を施す必要がある。,鋼材は、強度が高く、粘りがあり、比較的小さな断面部材で荷重に耐えることができる。,鋼材の素材の鋼の密度は、木材やコンクリートに比べて大きい。 令和7 年度問題 受 験 番 号 ― 受験者氏名 問 １ 問 ２ 問 ３ 問 ４ 問 ５ 問 ６ 問 ７ 問 ８ 問 ９ 問１０ 問１１ 問１２ 問１３ 問１４ 問１５ 問１６ 問１７ 問１８ 問１９ 問２０ 問２１ 問２２ 問２３ 問２４ 問２５ 問２６ 問２７ 問２８ 問２９ 問３０ 問３１ 問３２ 問３３ 問３４ 問３５ 問３６ 問３７ 問３８ 問３９ 問４０ 問４１ 問４２ 問４３ 問４４ 問４５ 問４６ 問４７ 問４８ 問４９ 問５０ ◆試験問題の正解番号 令和７年度宅地建物取引士資格試験 ◆合格判定基準 ５０問中３３問以上正解 （登録講習修了者 ４５問中２８問以上正解）,0,公式解答: 1,https://www.retio.or.jp/wp-content/uploads/2025/12/R7_question_answer.pdf
